id,slug,nome,endereco,bairro,cidade,cidade_slug,ano,lat,lng,telefone,horarios,fotos,pratos,url
18,buteco-do-principe,Buteco do Príncipe,"R. Sebastião Ferreira, 2",São Pedro,Juiz de Fora,juiz-de-fora,2026,-21.7718975,-43.3784814,32998593057,Segunda-feira: 16h – 23h | Quarta-feira: 16h – 23h | Quinta-feira: 16h – 23h | Sexta-feira: 16h – 23h | Sábado: 12h – 23h,buteco-do-principe_bolorocolis.jpg,"[{""nome"":""Bolorócolis"",""descricao"":""Um bolinho dourado por fora e macio por dentro, feito com arroz cozido com brócolis levemente refogado, que conferem textura e frescor à massa. No recheio, lascas suculentas de linguado e pedaços delicados de camarão refogado no alho e azeite aromatizado com salsinha e coentro. Acompanha molho da casa."",""foto"":""buteco-do-principe_bolorocolis.jpg""}]",https://comidadibuteco.com.br/buteco/buteco-do-principe/
19,butiquim-da-fabrica,Butiquim da Fábrica,"R. Luís de Camões, 74",São Mateus,Juiz de Fora,juiz-de-fora,2026,,,32991205990,Quarta-feira: 17h – 23h30 | Quinta-feira: 17h – 23h30 | Sexta-feira: 17h – 23h30 | Sábado: 12h – 23h30 | Domingo: 12h – 17h30,butiquim-da-fabrica_pastel-do-butiquim.jpg,"[{""nome"":""Pastel do Butiquim"",""descricao"":""Taioba refogada na manteiga com especiarias e requeijão catupiry (6 unidades)."",""foto"":""butiquim-da-fabrica_pastel-do-butiquim.jpg""}]",https://comidadibuteco.com.br/buteco/butiquim-da-fabrica/
20,3715-revision-v1,Caminho da Roça,"R. Espírito Santo, 738",Centro,Juiz de Fora,juiz-de-fora,2026,-21.7634942,-43.3458855,3232113482,Segunda-feira: 16h – 22h | Terça-feira: 16h – 22h | Quarta-feira: 16h – 22h | Quinta-feira: 16h – 22h | Sexta-feira: 16h – 22h | Sábado: 16h – 22h,caminho-da-roca_chines-caipira.jpg,"[{""nome"":""Chinês Caipira"",""descricao"":""Carne suína e vegetais refogados em temperos asiáticos."",""foto"":""caminho-da-roca_chines-caipira.jpg""}]",https://comidadibuteco.com.br/buteco/3715-revision-v1/
21,carlota-bar-e-restaurante,Carlota Bar,"Rua Carlota Malta, 165",Centro,Juiz de Fora,juiz-de-fora,2026,-21.7641656,-43.3508403,3230173078,Terça-feira: 17h – 22h | Quarta-feira: 17h – 22h | Quinta-feira: 17h – 22h | Sexta-feira: 17h – 22h | Sábado: 11h – 22h | Domingo: 11h – 22h,carlota-bar_taioba-ta-dentro.jpg,"[{""nome"":""Taioba Tá Dentro"",""descricao"":""Linguiças de pernil e bacon empanadas e recheadas com requeijão de taioba. Servidas com porção de dadinhos de angu e acompanhadas de vinagrete vermelho, feito com pimentão, pimenta-dedo-de-moça, alho e manjericão."",""foto"":""carlota-bar_taioba-ta-dentro.jpg""}]",https://comidadibuteco.com.br/buteco/carlota-bar-e-restaurante/
22,casarao-bar,Casarão Bar,"Rua Cesário Alvim, 241 - Telheiro",São Bernardo,Juiz de Fora,juiz-de-fora,2026,-21.7555145,-43.3393825,32991117467,Quarta-feira: 18h – 23h | Quinta-feira: 18h – 23h | Sexta-feira: 18h – 23h | Sábado: 17h – 23h | Domingo: 15h – 21h,casarao-bar_quem-casa-quer-casarao.jpg,"[{""nome"":""Quem casa quer Casarão"",""descricao"":""Bolinho de cupim, recheado com taioba e bacon, acompanhado de vinagrete de abacaxi e maionese de alho-poró."",""foto"":""casarao-bar_quem-casa-quer-casarao.jpg""}]",https://comidadibuteco.com.br/buteco/casarao-bar/
23,coliseum-bar-e-restaurante,Coliseum Bar e Restaurante,"R. Diogo Álvares, 488",Juiz de Fora - MG,Juiz de Fora,juiz-de-fora,2026,-21.6881184,-43.4343844,3232230706,Segunda-feira: 17h – 23h30 | Terça-feira: 17h – 23h30 | Quarta-feira: 17h – 23h30 | Quinta-feira: 17h – 23h30 | Sexta-feira: 17h – 23h30 | Sábado: 11h – 23h28 | Domingo: 11h – 23h30,coliseum-bar-e-restaurante_camarao-afogado.jpg,"[{""nome"":""Camarão afogado"",""descricao"":""Caldo de couve-flor com camarão."",""foto"":""coliseum-bar-e-restaurante_camarao-afogado.jpg""}]",https://comidadibuteco.com.br/buteco/coliseum-bar-e-restaurante/
24,costelaria-compadre-grill,Costelaria Compadre Grill,"Pr. Artur Bernardes, 94",Juiz de Fora - MG,Juiz de Fora,juiz-de-fora,2026,-21.7217506,-43.3551584,32999995245,Quarta-feira: 18h – 22h | Quinta-feira: 18h – 22h | Sexta-feira: 18h – 22h | Sábado: 12h – 23h | Domingo: 12h – 17h,costelaria-compadre-grill_porogodo.jpg,"[{""nome"":""Porogodó"",""descricao"":""Pão de alho-poró recheado com costela ao bafo e coberto de muçarela gratinada."",""foto"":""costelaria-compadre-grill_porogodo.jpg""}]",https://comidadibuteco.com.br/buteco/costelaria-compadre-grill/
25,dirceus-pub,Dirceu’s Pub,"R. Dom Viçoso, 190",Juiz de Fora - MG,Juiz de Fora,juiz-de-fora,2026,-21.7778474,-43.3482119,3233215283,Terça-feira: 17h – 0h30 | Quarta-feira: 17h – 0h30 | Quinta-feira: 17h – 0h30 | Sexta-feira: 17h – 0h30 | Sábado: 12h – 0h30 | Domingo: 12h – 15h,dirceu-s-pub_canape-mineiro.jpg,"[{""nome"":""Canapé mineiro"",""descricao"":""Canapé de polenta com ragu de linguiça, couve frita e finalizada com farofa de bacon."",""foto"":""dirceu-s-pub_canape-mineiro.jpg""}]",https://comidadibuteco.com.br/buteco/dirceus-pub/
26,don-juan-gastronomia-e-eventos,Don Juan Gastronomia e Eventos,"R. Eloy Américo Mendes, 195",Aeroporto,Juiz de Fora,juiz-de-fora,2026,-21.7893275,-43.3801206,32987034549,Quarta-feira: 18h – 23h | Quinta-feira: 18h – 23h | Sexta-feira: 18h – 23h | Sábado: 11h – 23h,don-juan-gastronomia-e-eventos_panqueca-de-couve.jpg,"[{""nome"":""Panqueca de couve"",""descricao"":""Panqueca de couve recheada com filezinho suíno e requeijão tipo catupiry, acompanhada com polenta. Decorada com molho de tomate ao sugo, parmesão e crispy de talo de couve com alho."",""foto"":""don-juan-gastronomia-e-eventos_panqueca-de-couve.jpg""}]",https://comidadibuteco.com.br/buteco/don-juan-gastronomia-e-eventos/
27,3717-revision-v1,Empório do Sabor,"R. Henrique de Novais, 166",Lourdes,Juiz de Fora,juiz-de-fora,2026,-21.7688475,-43.3265014,3299147004,Terça-feira: 18h – 23h | Quarta-feira: 18h – 23h | Quinta-feira: 18h – 23h | Sexta-feira: 18h – 23h | Sábado: 14h – 23h,emporio-do-sabor_heranca-do-interior.jpg,"[{""nome"":""Herança do interior"",""descricao"":""Carne de panela, acompanhada de creme de macaxeira e farofa crocante com bacon e couve."",""foto"":""emporio-do-sabor_heranca-do-interior.jpg""}]",https://comidadibuteco.com.br/buteco/3717-revision-v1/
28,espetinho-da-villa,Espetinho da Villa,"R. Morais e Castro, 447",Juiz de Fora - MG,Juiz de Fora,juiz-de-fora,2026,-21.7739239,-43.3520198,32984790145,Quarta-feira: 17h – 0h | Quinta-feira: 17h – 0h | Sexta-feira: 17h – 0h | Sábado: 12h – 0h | Domingo: 11h – 22h | Terça-feira: 17h – 0h,espetinho-da-villa_drumet-da-villa.jpg,"[{""nome"":""Drumet da Villa"",""descricao"":""Coxinha da asa recheada com queijo minas, espinafre e alho-poró, servida com molho de alho-poró e redução de laranja na cachaça com pimenta-biquinho."",""foto"":""espetinho-da-villa_drumet-da-villa.jpg""}]",https://comidadibuteco.com.br/buteco/espetinho-da-villa/
29,ibitibar,Ibitibar,"R. Ibitiguaia, 462",Santa Luzia,Juiz de Fora,juiz-de-fora,2026,-21.784991,-43.3464695,32988061329,"Quarta- feira 18:30 as 23:00   Quinta das 18:30 as 23:00
Sexta e 18:30 a 00:00
Sabado das 17:00 as 0:00
Domingo das 17:00 as 23:00",ibitibar_ronc-ronc-di-minas.jpg,"[{""nome"":""Ronc Ronc di Minas"",""descricao"":""Trouxinha de copa lombo, recheada com queijo meia cura e rúcula, empanada, envolvida no bacon. Acompanhada de molho de melaço de rapadura e especiarias, flambado na cachaça."",""foto"":""ibitibar_ronc-ronc-di-minas.jpg""}]",https://comidadibuteco.com.br/buteco/ibitibar/
