id,slug,nome,endereco,bairro,cidade,cidade_slug,ano,lat,lng,telefone,horarios,fotos,pratos,url
11,boteco-do-ti-cleyton,Boteco do ti Cleyton,Rua Formosa,Nossa Senhora de Fátima,Goiás,goias,2026,-16.6591801,-49.2911604,62993478747,Segunda-feira: 17h – 23h | Terça-feira: 17h – 23h | Quarta-feira: 17h – 23h | Quinta-feira: 17h – 23h | Sexta-feira: 17h – 23h,boteco-do-ti-cleyton_crocbroc-do-ti.jpg,"[{""nome"":""CrocBroc do Ti"",""descricao"":""Casquinha de trigo crocante recheada com carne bovina desfiada, coberta com um molho cremoso de brócolis e muçarela gratinada."",""foto"":""boteco-do-ti-cleyton_crocbroc-do-ti.jpg""}]",https://comidadibuteco.com.br/buteco/boteco-do-ti-cleyton/
12,brewtopia-tap-bar,Brewtopia Tap Bar,"Sexta Avenida, 466",Setor Leste Universitário,Goiás,goias,2026,-16.6879086,-49.2373081,6231212924,Segunda-feira: 17h30 – 23h | Terça-feira: 17h30 – 23h | Quarta-feira: 17h30 – 23h | Quinta-feira: 17h30 – 23h | Sexta-feira: 17h30 – 0h | Sábado: 17h30 – 0h,brewtopia-tap-bar_bolinho-tal-e-coisa.jpg,"[{""nome"":""Bolinho Tal e Coisa"",""descricao"":""Bolinho de feijão-vermelho com queijo, almeirão-roxo e salsão, empanado na farinha panko. Acompanhado de um molho cremoso de limão com alho e pimenta-de-cheiro e geleia de cebola caramelizada."",""foto"":""brewtopia-tap-bar_bolinho-tal-e-coisa.jpg""}]",https://comidadibuteco.com.br/buteco/brewtopia-tap-bar/
13,buteco-do-bento,Buteco do Bento,Rua 12,Santos Dumont,Goiás,goias,2026,-16.6509382,-49.3465632,62993276645,Segunda-feira: 11h – 23h | Quarta-feira: 11h – 23h | Quinta-feira: 11h – 0h | Sexta-feira: 11h – 0h30 | Sábado: 11h – 0h30 | Domingo: 11h – 23h,buteco-do-bento_boi-atolado.jpg,"[{""nome"":""Boi Atolado"",""descricao"":""Costela cozida e finalizada na panela de ferro com molho de tomate com rúcula. Acompanhada de vinagrete, pãozinho francês e uma farofa de cebola da casa."",""foto"":""buteco-do-bento_boi-atolado.jpg""}]",https://comidadibuteco.com.br/buteco/buteco-do-bento/
14,6046-revision-v1,Buteco do Zé Abílio,"Av. T 4, 1370",Serrinha,Goiás,goias,2026,-16.7247525,-49.2670308,62991276790,Terça-feira: 11h – 23h30 | Quarta-feira: 11h – 23h30 | Quinta-feira: 11h – 23h30 | Sexta-feira: 11h – 23h30 | Sábado: 11h – 23h30 | Domingo: 11h – 23h30,buteco-do-ze-abilio_almondega-no-palito.jpg,"[{""nome"":""Almôndega no palito"",""descricao"":""Espetinho de almôndega enrolada no bacon, acompanhado de couve e mandioca cozida."",""foto"":""buteco-do-ze-abilio_almondega-no-palito.jpg""}]",https://comidadibuteco.com.br/buteco/6046-revision-v1/
15,buteko-do-peixe,Buteko do Peixe,"Av. Araxá, 821",Jardim Ana Lúcia,Goiás,goias,2026,-16.6965041,-49.3090203,6232566953,Terça-feira: 18h – 23h | Quarta-feira: 18h – 23h | Quinta-feira: 18h – 23h | Sexta-feira: 18h – 23h | Sábado: 11h – 23h | Domingo: 11h – 16h,buteko-do-peixe_bolinha-imperial.jpg,"[{""nome"":""Bolinha Imperial"",""descricao"":""Bolinho de blend de tilápia assada na brasa com cream cheese, servida com uma geleia artesanal de tomate, pimenta-dedo-de-moça e gengibre."",""foto"":""buteko-do-peixe_bolinha-imperial.jpg""}]",https://comidadibuteco.com.br/buteco/buteko-do-peixe/
16,calcadinha-espetos,Calçadinha Espetos,"R. C 181, 38",Nova Suíça,Goiás,goias,2026,-16.7217519,-49.2736857,62999036118,Segunda-feira: 11h – 23h | Terça-feira: 11h – 23h | Quarta-feira: 11h – 23h | Quinta-feira: 11h – 23h | Sexta-feira: 11h – 23h | Sábado: 11h – 23h | Domingo: 11h – 16h,calcadinha-espetos_calcadinha-no-dangu.jpg,"[{""nome"":""Calçadinha no Dangu"",""descricao"":""Pastel de angu recheado com rabada e agrião, servido com geleia de agrião e pimenta-calabresa."",""foto"":""calcadinha-espetos_calcadinha-no-dangu.jpg""}]",https://comidadibuteco.com.br/buteco/calcadinha-espetos/
17,caldos-imola,Caldos Imola,"R. São Jorge, 29",Jardim Nova Era,Goiás,goias,2026,-16.746282,-49.2790868,62994592319,Terça-feira: 17h – 0h | Quarta-feira: 17h – 0h | Quinta-feira: 17h – 0h | Sexta-feira: 17h – 01h | Sábado: 17h – 01h,caldos-imola_ruela.jpg,"[{""nome"":""Ruela"",""descricao"":""Moela temperada com o toque picante da rúcula, servida dentro de um pão."",""foto"":""caldos-imola_ruela.jpg""}]",https://comidadibuteco.com.br/buteco/caldos-imola/
18,casarao-do-pastel,Casarão do Pastel,"Rua C, 34",Jardim América,Goiás,goias,2026,-16.7059189,-49.2878445,62984020256,Terça-feira: 19h – 1h30 | Quarta-feira: 19h – 1h30 | Quinta-feira: 19h – 1h30 | Sexta-feira: 19h – 1h30 | Sábado: 19h – 1h30 | Domingo: 19h – 1h30,casarao-do-pastel_do-brasil-a-portugal.jpg,"[{""nome"":""Do Brasil a Portugal"",""descricao"":""Flor de pastel recheada de costela temperada e de bacalhau com azeitona, acompanhada de vinagrete de acelga e com creme de milho."",""foto"":""casarao-do-pastel_do-brasil-a-portugal.jpg""}]",https://comidadibuteco.com.br/buteco/casarao-do-pastel/
19,casebre-bar-e-restaurante,Casebre Bar e Restaurante,"R. 258, 19",Vila Viana,Goiás,goias,2026,-16.6600362,-49.2412828,6236366493,Segunda-feira: 17h – 0h | Terça-feira: 17h – 0h | Quarta-feira: 17h – 0h | Quinta-feira: 17h – 0h | Sexta-feira: 17h – 0h | Sábado: 17h – 0h | Domingo: 17h – 0h,casebre-bar-e-restaurante_coxinha-do-pescador.jpg,"[{""nome"":""Coxinha do pescador"",""descricao"":""Coxinha de pescado com salsão. Acompanhada de molho de limão."",""foto"":""casebre-bar-e-restaurante_coxinha-do-pescador.jpg""}]",https://comidadibuteco.com.br/buteco/casebre-bar-e-restaurante/
20,3752-revision-v1,Churrasquinho do Dedé,"R. Dona Maria Joana, 171",Setor Sul,Goiás,goias,2026,-16.6811532,-49.2505964,62999532772,Segunda-feira: 16h30 – 23h | Terça-feira: 16h30 – 23h | Quarta-feira: 16h30 – 23h | Quinta-feira: 16h30 – 23h | Sexta-feira: 16h30 – 23h | Sábado: 12h – 22h,churrasquinho-do-dede_lingua-no-rabo.jpg,"[{""nome"":""Língua no rabo"",""descricao"":""Língua e rabada ensopadas, servidas em cama de purê de batata."",""foto"":""churrasquinho-do-dede_lingua-no-rabo.jpg""}]",https://comidadibuteco.com.br/buteco/3752-revision-v1/
